state_name,year,month,temp_mean,temp_max,rainfall_mm,n_fires
South Australia,1990,12,19.65241935483871,14.76774193548387,42.8,NA
South Australia,1991,1,22.541129032258063,17.20967741935484,19.6,NA
South Australia,1991,2,22.263392857142858,16.15714285714286,0,NA
South Australia,1991,3,19.317741935483873,14.362903225806452,8,NA
South Australia,1991,4,17.575,12.756666666666666,33.4,NA
South Australia,1991,5,14.31774193548387,10.01774193548387,17.2,NA
South Australia,1991,6,14.345833333333335,11.083333333333334,92,NA
South Australia,1991,7,11.839516129032258,8.153225806451612,100,NA
South Australia,1991,8,12.141935483870967,8.45,75.6,NA
South Australia,1991,9,13.886666666666667,8.87,70.4,NA
South Australia,1991,10,16.865322580645163,11.47258064516129,7.4,NA
South Australia,1991,11,18.64,13.355,35.8,NA
South Australia,1991,12,19.45241935483871,14.390322580645162,4.4,NA
South Australia,1992,1,18.99274193548387,13.861290322580645,0,NA
South Australia,1992,2,22.016379310344824,17.00862068965517,10,NA
South Australia,1992,3,20.11048387096774,15.432258064516128,73.8,NA
South Australia,1992,4,17.610833333333332,12.996666666666666,38.2,NA
South Australia,1992,5,14.085483870967742,9.585483870967742,71.6,NA
South Australia,1992,6,12.0825,8.475,70.6,NA
South Australia,1992,7,12.265322580645162,8.316129032258065,56.6,NA
South Australia,1992,8,11.225,7.174193548387096,124.19999999999999,NA
South Australia,1992,9,11.704166666666666,7.615,141.2,NA
South Australia,1992,10,15.589516129032258,10.941935483870967,66.6,NA
South Australia,1992,11,16.293333333333333,11.545,106,NA
South Australia,1992,12,19.384677419354837,15.320967741935483,73.2,NA
South Australia,1993,1,22.05161290322581,16.783870967741937,38.4,NA
South Australia,1993,2,21.805357142857144,16.664285714285715,3.2,NA
South Australia,1993,3,19.768548387096775,15.119354838709677,27.799999999999997,NA
South Australia,1993,4,18.289166666666667,12.268333333333333,0.8,NA
South Australia,1993,5,15.42983870967742,10.782258064516128,36.800000000000004,NA
South Australia,1993,6,12.0475,8.14,43.2,NA
South Australia,1993,7,12.247580645161289,8.582258064516129,59,NA
South Australia,1993,8,13.388709677419355,8.711290322580645,46,NA
South Australia,1993,9,13.835833333333333,8.905,65.3,NA
South Australia,1993,10,15.918032786885245,11.01967213114754,69.2,NA
South Australia,1993,11,18.816666666666666,13.15,25.2,NA
South Australia,1993,12,19.683870967741935,14.837096774193549,69.8,NA
South Australia,1994,1,20.144354838709678,14.898387096774194,NA,NA
South Australia,1994,2,21.14017857142857,16.09464285714286,11,NA
South Australia,1994,3,19.987903225806452,14.156451612903226,0,NA
South Australia,1994,4,17.58416666666667,12.2,6,NA
South Australia,1994,5,15.194354838709677,10.84032258064516,20,NA
South Australia,1994,6,12.714166666666667,8.878333333333334,87.4,NA
South Australia,1994,7,12.184677419354838,7.266129032258065,8.7,NA
South Australia,1994,8,11.457258064516129,6.887096774193548,49.800000000000004,NA
South Australia,1994,9,12.873333333333333,7.9383333333333335,23.5,NA
South Australia,1994,10,16.06048387096774,10.885483870967741,43.7,NA
South Australia,1994,11,17.215254237288136,11.930508474576271,26.7,NA
South Australia,1994,12,21.83951612903226,15.680645161290322,7.8,NA
South Australia,1995,1,21.936290322580646,16.62258064516129,16.2,NA
South Australia,1995,2,22.369642857142857,16.525,25.200000000000003,NA
South Australia,1995,3,18.498387096774195,13.772580645161291,12.4,NA
South Australia,1995,4,15.694166666666668,10.888333333333334,55.2,NA
South Australia,1995,5,13.786290322580646,9.55,63,NA
South Australia,1995,6,12.768333333333333,9.066666666666666,50.8,NA
South Australia,1995,7,11.388709677419355,8.093548387096774,108.9,NA
South Australia,1995,8,12.70241935483871,7.541935483870968,26.1,NA
South Australia,1995,9,13.6175,8.98,35.4,NA
South Australia,1995,10,15.646774193548387,10.624193548387098,24,NA
South Australia,1995,11,18.114166666666666,12.735,6.4,NA
South Australia,1995,12,18.608064516129033,13.214516129032258,5.8,NA
South Australia,1996,1,19.760066740823138,13.908064516129032,49.800000000000004,NA
South Australia,1996,2,21.313793103448276,15.543103448275863,22.8,NA
South Australia,1996,3,20.365322580645163,14.743548387096775,14.4,NA
South Australia,1996,4,15.778333333333332,11.668333333333333,31.6,NA
South Australia,1996,5,14.39274193548387,9.374193548387098,11,NA
South Australia,1996,6,12.725833333333334,8.82,96.4,NA
South Australia,1996,7,11.772580645161291,7.975806451612903,119,NA
South Australia,1996,8,11.883870967741935,7.943548387096774,90.60000000000001,NA
South Australia,1996,9,13.31,8.636666666666667,81.4,NA
South Australia,1996,10,15.96774193548387,10.61774193548387,18.8,NA
South Australia,1996,11,17.145,11.853333333333333,1,NA
South Australia,1996,12,19.439516129032256,13.96774193548387,14,NA
South Australia,1997,1,22.376612903225805,16.875806451612902,37,NA
South Australia,1997,2,25.064285714285717,19.230357142857144,32.4,NA
South Australia,1997,3,18.219619249074565,13.306451612903226,6.6000000000000005,NA
South Australia,1997,4,17.4325,12.33,6.4,NA
South Australia,1997,5,14.207258064516129,10.661290322580646,57.199999999999996,NA
South Australia,1997,6,12.465833333333332,8.883333333333333,25.6,NA
South Australia,1997,7,10.312096774193549,5.808064516129032,19,NA
South Australia,1997,8,11.29758064516129,6.919354838709677,72.4,NA
South Australia,1997,9,13.851666666666667,9.9,87.2,NA
South Australia,1997,10,16.174193548387095,10.995161290322581,74.4,NA
South Australia,1997,11,19.618333333333332,14.096666666666666,38.8,NA
South Australia,1997,12,20.033870967741937,14.779032258064516,23.2,NA
South Australia,1998,1,22.02258064516129,16.537096774193547,6.8,NA
South Australia,1998,2,21.001785714285717,14.903571428571428,27.6,NA
South Australia,1998,3,20.420161290322582,15.011290322580646,8.799999999999999,NA
South Australia,1998,4,16.310833333333335,11.978333333333333,96.60000000000001,NA
South Australia,1998,5,15.368548387096773,11.108064516129032,23.099999999999998,NA
South Australia,1998,6,12.473333333333333,8.38,78,NA
South Australia,1998,7,10.82741935483871,6.70483870967742,61.4,NA
South Australia,1998,8,12.920161290322582,8.62258064516129,52.6,NA
South Australia,1998,9,14.829166666666666,9.666666666666666,44.8,NA
South Australia,1998,10,15.725000000000001,10.033870967741935,58,NA
South Australia,1998,11,18.2625,12.955,27.2,NA
South Australia,1998,12,20.96290322580645,15.401612903225807,11.600000000000001,NA
South Australia,1999,1,23.425806451612903,17.81451612903226,10,NA
South Australia,1999,2,23.16719155844156,17.80892857142857,1,NA
South Australia,1999,3,19.59516129032258,15.251612903225807,54.8,NA
South Australia,1999,4,15.566666666666666,10.26,9.8,NA
South Australia,1999,5,14.93548387096774,10.432258064516128,102.6,NA
South Australia,1999,6,12.020833333333334,7.655,74,NA
South Australia,1999,7,12.355645161290322,8.333870967741936,56.4,NA
South Australia,1999,8,12.244354838709677,7.577419354838709,29.6,NA
South Australia,1999,9,14.96,9.94,59.6,NA
South Australia,1999,10,16.71290322580645,11.75,69.4,NA
South Australia,1999,11,16.888333333333335,11.721666666666668,32,NA
South Australia,1999,12,20.325,15.62741935483871,34,NA
South Australia,2000,1,21.809677419354838,16.73548387096774,3.4,NA
South Australia,2000,2,24.65603448275862,18.989655172413794,39,NA
South Australia,2000,3,20.741129032258065,15.727419354838709,31.599999999999998,NA
South Australia,2000,4,17.616666666666667,12.758333333333333,68.39999999999999,NA
South Australia,2000,5,13.67741935483871,9.319354838709678,69.4,NA
South Australia,2000,6,11.955833333333333,7.935,74,NA
South Australia,2000,7,11.890322580645162,7.906451612903226,59.800000000000004,NA
South Australia,2000,8,12.014516129032259,7.791935483870968,56.4,NA
South Australia,2000,9,14.485,9.841666666666667,55,NA
South Australia,2000,10,15.692741935483872,10.711290322580645,72,NA
South Australia,2000,11,20.6325,15.488333333333333,7.3999999999999995,NA
South Australia,2000,12,20.948387096774194,15.306451612903226,12,NA
South Australia,2001,1,24.916129032258063,18.77258064516129,10,NA
South Australia,2001,2,24.330357142857142,18.880357142857143,11.4,NA
South Australia,2001,3,19.549193548387095,14.296774193548387,42.6,NA
South Australia,2001,4,16.946666666666665,11.435,16.6,NA
South Australia,2001,5,14.114516129032259,9.417741935483871,82.8,NA
South Australia,2001,6,12.916666666666668,9.085,89.6,NA
South Australia,2001,7,11.613709677419354,7.243548387096774,47.4,NA
South Australia,2001,8,12.571774193548386,8.366129032258064,71.8,NA
South Australia,2001,9,14.784166666666666,10.02,105.5,NA
South Australia,2001,10,14.156451612903226,9.567741935483872,60.800000000000004,NA
South Australia,2001,11,16.84583333333333,12.101666666666667,46.2,NA
South Australia,2001,12,17.42741935483871,12.374193548387098,13.4,NA
South Australia,2002,1,20.299193548387095,14.843548387096774,20,NA
South Australia,2002,2,19.849107142857143,14.617857142857144,0.4,NA
South Australia,2002,3,19.345327868852458,13.93,13,NA
South Australia,2002,4,18.420833333333334,13.093333333333334,10.4,NA
South Australia,2002,5,16.106451612903225,11.062903225806451,61,NA
South Australia,2002,6,12.745833333333334,8.781666666666666,58.4,NA
South Australia,2002,7,12.420161290322582,7.962903225806452,78.2,NA
South Australia,2002,8,11.792781597038605,6.804918032786885,22,NA
South Australia,2002,9,13.88580459770115,8.598275862068965,30.2,NA
South Australia,2002,10,15.863181818181818,10.576363636363636,17.2,NA
South Australia,2002,11,18.833206214689266,12.781666666666666,31.8,NA
South Australia,2002,12,20.6508064516129,15.062903225806451,6,NA
South Australia,2003,1,22.989516129032257,16.732258064516127,25.4,92
South Australia,2003,2,21.824107142857144,17.01964285714286,60.8,7
South Australia,2003,3,18.595333157059756,13.521311475409837,9.4,2
South Australia,2003,4,17.34,11.931666666666667,26.6,3
South Australia,2003,5,15.233870967741936,10.558064516129033,60.4,8
South Australia,2003,6,12.61964609800363,8.860344827586207,109,3
South Australia,2003,7,11.85023923444976,7.5636363636363635,32.6,NA
South Australia,2003,8,11.620833333333334,7.675,73,NA
South Australia,2003,9,13.232619047619048,8.761666666666667,35.8,10
South Australia,2003,10,13.58640350877193,8.789473684210526,55.199999999999996,1
South Australia,2003,11,19.84092558983666,13.83448275862069,8,3
South Australia,2003,12,21.590833333333336,16.003333333333334,27,29
South Australia,2004,1,19.78630354309889,14.601639344262296,9.4,4
South Australia,2004,2,23.296642468239565,17.110526315789475,5.8,10
South Australia,2004,3,19.998360655737706,14.10983606557377,20,6
South Australia,2004,4,18.028333333333332,13.321666666666667,16.2,3
South Australia,2004,5,14.321774193548386,9.6,51.2,3
South Australia,2004,6,13.257904734073641,9.583050847457628,110.8,1
South Australia,2004,7,11.384562841530055,7.6524590163934425,63.8,1
South Australia,2004,8,12.432213114754099,7.93,77.8,2
South Australia,2004,9,13.215,8.198333333333334,50.2,1
South Australia,2004,10,16.909016393442624,10.672131147540984,9,51
South Australia,2004,11,18.8425,13.181666666666667,48.6,26
South Australia,2004,12,20.566935483870967,15.024193548387096,33.4,14
South Australia,2005,1,21.733255406195205,15.924137931034483,33,82
South Australia,2005,2,20.650000000000002,15.223214285714286,11.2,1
South Australia,2005,3,19.81774193548387,14.911290322580646,11.6,7
South Australia,2005,4,19.517500000000002,13.821666666666667,3.4000000000000004,8
South Australia,2005,5,16.00564516129032,11.314516129032258,7.8,1
South Australia,2005,6,13.674517825832847,9.493103448275862,123.8,1
South Australia,2005,7,11.899193548387096,7.943548387096774,40.8,NA
South Australia,2005,8,12.939327956989246,8.490322580645161,71.6,2
South Australia,2005,9,13.644166666666667,8.758333333333333,59.8,NA
South Australia,2005,10,15.92258064516129,10.969354838709677,83.8,4
South Australia,2005,11,18.59,12.945,76.60000000000001,5
South Australia,2005,12,20.72741935483871,14.175806451612903,49.8,82
South Australia,2006,1,23.883064516129032,18.566129032258065,20,95
South Australia,2006,2,20.482142857142858,15.380357142857143,15.799999999999999,4
South Australia,2006,3,21.281451612903226,15.835483870967742,19,5
South Australia,2006,4,16.133333333333333,11.885,47.8,NA
South Australia,2006,5,13.280645161290321,8.829032258064515,39.6,1
South Australia,2006,6,10.778672316384181,5.840677966101695,13,NA
South Australia,2006,7,11.663709677419355,7.895161290322581,30,1
South Australia,2006,8,12.889516129032257,7.082258064516129,15.6,NA
South Australia,2006,9,14.979166666666666,8.886666666666667,30.6,NA
South Australia,2006,10,17.262096774193548,10.861290322580645,1.2000000000000002,13
South Australia,2006,11,19.287530788177342,13.226785714285715,17.8,87
South Australia,2006,12,20.775,14.733870967741936,20,32
South Australia,2007,1,22.81209677419355,17.38225806451613,43,15
South Australia,2007,2,24.08660714285714,18.03035714285714,0,114
South Australia,2007,3,21.083870967741937,15.687096774193549,25.6,NA
South Australia,2007,4,19.173333333333332,14.236666666666666,87.8,5
South Australia,2007,5,15.924193548387098,11.869354838709677,41.2,7
South Australia,2007,6,11.07,7.265,53.6,1
South Australia,2007,7,11.705645161290324,7.554838709677419,63.2,NA
South Australia,2007,8,12.957258064516129,7.569354838709677,23.4,2
South Australia,2007,9,15.006666666666666,9.125,26.400000000000002,NA
South Australia,2007,10,16.669999999999998,10.666666666666666,22,2
South Australia,2007,11,19.705000000000002,13.696666666666667,37.8,100
South Australia,2007,12,21.549193548387098,15.404838709677419,35.2,120
South Australia,2008,1,22.69032258064516,16.903225806451612,9.6,2
South Australia,2008,2,21.075862068965517,16.15344827586207,3.2,2
South Australia,2008,3,22.926612903225806,16.45806451612903,17.8,3
South Australia,2008,4,17.023446327683615,11.713559322033898,45.4,1
South Australia,2008,5,14.983870967741936,10.07741935483871,55,NA
South Australia,2008,6,13.273559322033897,9.327118644067797,28.6,1
South Australia,2008,7,11.203225806451613,7.385483870967742,58,1
South Australia,2008,8,10.605645161290322,6.362903225806452,68.6,1
South Australia,2008,9,14.309999999999999,8.6,13.8,NA
South Australia,2008,10,17.221311475409834,11.050819672131148,11,19
South Australia,2008,11,18.367957334891877,13.516949152542374,12.8,2
South Australia,2008,12,19.594354838709677,14.580645161290322,39.800000000000004,1
South Australia,2009,1,23.141935483870967,16.506451612903227,0,5
South Australia,2009,2,23.385714285714286,17.892857142857142,0.4,3
South Australia,2009,3,19.973387096774193,14.67741935483871,24,2
South Australia,2009,4,17.4875,12.616666666666667,68.7,3
South Australia,2009,5,14.541935483870967,10.664516129032258,55.6,NA
South Australia,2009,6,12.708825248392753,8.641379310344828,45.800000000000004,3
South Australia,2009,7,12.490322580645163,8.779032258064516,110,NA
South Australia,2009,8,13.36209677419355,8.606451612903227,49.8,3
South Australia,2009,9,14.055,9.035,52.2,NA
South Australia,2009,10,15.71532258064516,10.848387096774193,19.8,4
South Australia,2009,11,22.361666666666668,15.841666666666667,39.4,12
South Australia,2009,12,21.243225806451612,14.83,20,6
South Australia,2010,1,22.994619249074564,16.932786885245903,9.8,2
South Australia,2010,2,23.47589285714286,18.055357142857144,3.6,3
South Australia,2010,3,20.933064516129033,15.8,16,NA
South Australia,2010,4,18.447499999999998,13.611666666666666,47.4,NA
South Australia,2010,5,14.941935483870967,10,64.8,4
South Australia,2010,6,12.0175,7.801666666666667,63.6,1
South Australia,2010,7,11.087096774193547,6.529032258064516,52.4,NA
South Australia,2010,8,11.525806451612903,7.698387096774193,94,NA
South Australia,2010,9,12.705,8.793333333333333,71.6,NA
South Australia,2010,10,15.321774193548388,9.975806451612904,30.4,1
South Australia,2010,11,18.106666666666666,13.138333333333334,20.8,2
South Australia,2010,12,20.218548387096774,15,67,1
South Australia,2011,1,23.14711792702274,17.351612903225806,14.8,76
South Australia,2011,2,22.383035714285715,17.758928571428573,44,26
South Australia,2011,3,19.31290322580645,15.214516129032258,66,2
South Australia,2011,4,17.134166666666665,12.048333333333334,14,7
South Australia,2011,5,14.204838709677418,10.135483870967741,37.6,1
South Australia,2011,6,12.671666666666667,8.556666666666667,32.8,2
South Australia,2011,7,11.80483870967742,7.743548387096774,49.2,1
South Australia,2011,8,13.25483870967742,8.503225806451614,87.2,17
South Australia,2011,9,14.718333333333334,8.89,40.6,365
South Australia,2011,10,16.474293785310735,12.033333333333333,36,341
South Australia,2011,11,19.52166666666667,13.526666666666667,21,230
South Australia,2011,12,20.861290322580643,15.60483870967742,NA,46
South Australia,2012,1,23.51451612903226,17.87741935483871,12.6,39
South Australia,2012,2,21.762386363636363,16.6375,16.2,176
South Australia,2012,3,20.032258064516128,14.487096774193548,61.4,11
South Australia,2012,4,18.215833333333332,12.321666666666667,27.8,4
South Australia,2012,5,14.245967741935484,9.896774193548387,65.4,7
South Australia,2012,6,11.999166666666667,8.211666666666666,114,NA
South Australia,2012,7,11.305645161290322,7.158064516129032,52,1
South Australia,2012,8,11.741129032258065,7.190322580645161,69.2,114
South Australia,2012,9,14.0325,8.636666666666667,21.8,402
South Australia,2012,10,16.141129032258064,9.667741935483871,15.6,308
South Australia,2012,11,19.985,13.64,16.4,299
South Australia,2012,12,20.982258064516127,14.904838709677419,13.6,51
South Australia,2013,1,22.598387096774196,16.162903225806453,18,295
South Australia,2013,2,23.235714285714288,17.3,12.4,18
South Australia,2013,3,22.39516129032258,17.06290322580645,19,2
South Australia,2013,4,18.415338983050848,13.19,28.400000000000002,5
South Australia,2013,5,16.548387096774192,11.930645161290322,46.4,7
South Australia,2013,6,12.774166666666666,8.846666666666666,73.6,NA
South Australia,2013,7,12.439516129032258,8.496774193548386,110.6,NA
South Australia,2013,8,13.116129032258065,8.698387096774194,70.8,9
South Australia,2013,9,16.364166666666666,11.391666666666666,39,1
South Australia,2013,10,16.218548387096774,10.224193548387097,21.4,2
South Australia,2013,11,18.1875,12.678333333333333,3.5999999999999996,15
South Australia,2013,12,20.68790322580645,14.470967741935484,15.4,64
South Australia,2014,1,23.766129032258064,17.448387096774194,13,254
South Australia,2014,2,22.56964285714286,17.071428571428573,96.60000000000001,111
South Australia,2014,3,20.41048387096774,14.853225806451613,12.4,1
South Australia,2014,4,18.149166666666666,13.383333333333333,37.4,6
South Australia,2014,5,16.510483870967743,12.014516129032257,59.2,NA
South Australia,2014,6,12.939166666666667,9.226666666666667,94.6,1
South Australia,2014,7,11.795967741935485,8.035483870967742,86.8,NA
South Australia,2014,8,11.75,6.45483870967742,18.6,NA
South Australia,2014,9,14.903333333333334,9.32,31,NA
South Australia,2014,10,18.12016129032258,11.07258064516129,6,9
South Australia,2014,11,19.409166666666664,13.395,23.2,26
South Australia,2014,12,20.043548387096774,14.616129032258064,5.6,11
South Australia,2015,1,22.162903225806453,16.748387096774195,40.6,60
South Australia,2015,2,23.58125,17.146428571428572,0,1
South Australia,2015,3,19.451612903225808,13.937096774193549,2.2,10
South Australia,2015,4,15.934166666666666,11.671666666666667,50.6,9
South Australia,2015,5,14.06170015864622,9.772580645161291,61.2,1
South Australia,2015,6,12.2075,7.968333333333334,17.6,5
South Australia,2015,7,10.775,6.4887096774193544,62.699999999999996,1
South Australia,2015,8,11.712903225806452,7.580645161290323,45.1,NA
South Australia,2015,9,13.479166666666666,8.348333333333333,26.6,2
South Australia,2015,10,18.912903225806453,12.593548387096774,8,15
South Australia,2015,11,19.641525423728815,13.491525423728813,12.2,3
South Australia,2015,12,23.454032258064515,16.241935483870968,11.4,59
South Australia,2016,1,23.29537281861449,17.52622950819672,43.199999999999996,2
South Australia,2016,2,21.473275862068967,16.087931034482757,18,NA
South Australia,2016,3,21.43709677419355,16.451612903225808,47.4,3
South Australia,2016,4,18.30672316384181,12.506666666666666,9.8,3
South Australia,2016,5,15.999193548387098,11.898387096774194,76.4,NA
South Australia,2016,6,12.425833333333333,8.643333333333333,81.6,NA
South Australia,2016,7,11.504838709677419,7.566129032258065,98.4,NA
South Australia,2016,8,12.483064516129033,7.404838709677419,57,1
South Australia,2016,9,12.650833333333333,8.063333333333333,117.6,2
South Australia,2016,10,15.085483870967742,9.52741935483871,NA,1
South Australia,2016,11,17.24,11.17,32.2,1
South Australia,2016,12,20.903225806451612,14.385483870967741,85.8,1
South Australia,2017,1,22.79032258064516,17.287096774193547,45.6,5
South Australia,2017,2,21.607142857142858,16.225,31.599999999999998,2
South Australia,2017,3,21.99758064516129,16.26290322580645,46.4,17
South Australia,2017,4,17.9175,12.806666666666667,27.7,12
South Australia,2017,5,14.608870967741936,9.540322580645162,45,4
South Australia,2017,6,11.815833333333334,5.898333333333333,12.6,NA
South Australia,2017,7,12.421774193548387,7.866129032258065,85.3,NA
South Australia,2017,8,11.999524061343203,7.840983606557377,90.4,4
South Australia,2017,9,14.370000000000001,9.655,36.2,80
South Australia,2017,10,17.181782125859336,11.22258064516129,31.599999999999998,3
South Australia,2017,11,20.670833333333334,15.548333333333334,18.2,23
South Australia,2017,12,20.611290322580643,14.841935483870968,28.5,40
South Australia,2018,1,23.928225806451614,17.746774193548386,6.4,28
South Australia,2018,2,23.231672077922077,17.64727272727273,4,216
South Australia,2018,3,21.025,15.379032258064516,6.4,4
South Australia,2018,4,19.945508474576272,13.93,27.2,4
South Australia,2018,5,15.114754098360656,11,64.6,3
South Australia,2018,6,11.865952380952383,7.428571428571429,47,NA
South Australia,2018,7,12.228225806451613,7.87741935483871,51.5,8
South Australia,2018,8,12.59032258064516,8.27741935483871,NA,11
South Australia,2018,9,12.933333333333334,7.205,21.6,158
South Australia,2018,10,16.925806451612903,11.225806451612904,14.4,58
South Australia,2018,11,18.03768361581921,12.222033898305085,39.4,8
South Australia,2018,12,21.944738233738764,15.547540983606558,18.2,94
South Australia,2019,1,24.251612903225805,17.33225806451613,0,47
South Australia,2019,2,22.35625,16.35892857142857,8.3,5
South Australia,2019,3,20.82258064516129,15.124193548387098,4.1,6
South Australia,2019,4,18.6175,12.805,NA,6
South Australia,2019,5,14.287096774193548,9.769354838709678,71.6,NA
Queensland,1990,1,24.719354838709677,20.76451612903226,107,NA
Queensland,1990,2,25.357142857142858,22,290.6,NA
Queensland,1990,3,23.145161290322584,19.322580645161292,171.3,NA
Queensland,1990,4,21.251666666666665,17.586666666666666,153,NA
Queensland,1990,5,18.756451612903227,14.358064516129032,180.8,NA
Queensland,1990,6,15.033333333333331,10.26,63.599999999999994,NA
Queensland,1990,7,14.582258064516129,8.861290322580645,22.2,NA
Queensland,1990,8,14.438709677419354,8.748387096774193,4.2,NA
Queensland,1990,9,16.97833333333333,11.623333333333333,3,NA
Queensland,1990,10,20.73709677419355,16.229032258064517,28.8,NA
Queensland,1990,11,22.776666666666667,18.613333333333333,44,NA
Queensland,1990,12,25.745161290322578,21.93548387096774,75.2,NA
Queensland,1991,1,25.833870967741937,22.303225806451614,78.39999999999999,NA
Queensland,1991,2,25.389285714285716,21.70714285714286,82.6,NA
Queensland,1991,3,23.503225806451614,19.025806451612905,15.6,NA
Queensland,1991,4,21.203333333333333,15.803333333333333,4.6,NA
Queensland,1991,5,19.63064516129032,15.603225806451613,43.6,NA
Queensland,1991,6,16.648333333333333,10.88,23.8,NA
Queensland,1991,7,14.04516129032258,7.774193548387097,23,NA
Queensland,1991,8,15.803225806451614,9.503225806451614,0,NA
Queensland,1991,9,18.195,11.503333333333334,1,NA
Queensland,1991,10,20.741935483870968,16.46451612903226,16,NA
Queensland,1991,11,22.938333333333333,18.9,18.8,NA
Queensland,1991,12,23.975806451612904,19.81935483870968,110,NA
Queensland,1992,1,25.995161290322578,22.232258064516127,67,NA
Queensland,1992,2,24.979310344827585,21.52758620689655,331.5,NA
Queensland,1992,3,23.520967741935483,19.79032258064516,240,NA
Queensland,1992,4,21.03,17.29,140.5,NA
Queensland,1992,5,18.55483870967742,14.59032258064516,76.5,NA
Queensland,1992,6,14.646666666666667,8.976666666666667,13,NA
Queensland,1992,7,14.81774193548387,8.919354838709678,49.5,NA
Queensland,1992,8,15.687096774193549,9.758064516129032,13.5,NA
Queensland,1992,9,17.561666666666667,11.653333333333334,40.5,NA
Queensland,1992,10,19.788709677419355,14.951612903225806,4.5,NA
Queensland,1992,11,22.288333333333334,17.683333333333334,150.5,NA
Queensland,1992,12,23.648387096774194,19.65483870967742,99,NA
Queensland,1993,1,25.26451612903226,21.43548387096774,79,NA
Queensland,1993,2,25.417857142857144,21.460714285714285,29.5,NA
Queensland,1993,3,23.248387096774195,18.83225806451613,60,NA
Queensland,1993,4,21.026666666666667,16.316666666666666,17,NA
Queensland,1993,5,19.053225806451614,14.254838709677419,30.5,NA
Queensland,1993,6,15.620000000000001,9.733333333333334,7,NA
Queensland,1993,7,17.711290322580645,13.8,62.5,NA
Queensland,1993,8,16.441935483870967,10.870967741935484,30,NA
Queensland,1993,9,17.918333333333333,13.573333333333332,39.5,NA
Queensland,1993,10,20.106451612903225,15.69032258064516,47.5,NA
Queensland,1993,11,21.555,17.613333333333333,65.5,NA
Queensland,1993,12,23.316129032258065,18.829032258064515,116,NA
Queensland,1994,1,25.817741935483873,21.980645161290322,171.5,NA
Queensland,1994,2,23.973214285714285,20.6,111,NA
Queensland,1994,3,22.638709677419357,18.816129032258065,261,NA
Queensland,1994,4,20.328333333333333,15.986666666666666,40.5,NA
Queensland,1994,5,17.524193548387096,11.606451612903227,61,NA
Queensland,1994,6,15.07,9.19,42,NA
Queensland,1994,7,14.616129032258064,8.551612903225806,13.5,NA
Queensland,1994,8,14.941935483870967,8.729032258064516,2.5,NA
Queensland,1994,9,17.33,10.33,16,NA
Queensland,1994,10,19.729032258064514,14.796774193548387,37,NA
Queensland,1994,11,23.119999999999997,18.676666666666666,36.5,NA
Queensland,1994,12,23.698387096774194,19.6,121.5,NA
Queensland,1995,1,25.248387096774195,21.225806451612904,NA,NA
Queensland,1995,2,24.40535714285714,21.042857142857144,NA,NA
Queensland,1995,3,23.720967741935485,19.248387096774195,NA,NA
Queensland,1995,4,20.633333333333333,15.913333333333334,NA,NA
Queensland,1995,5,18.925806451612903,14.648387096774194,NA,NA
Queensland,1995,6,15.38,10.293333333333333,NA,NA
Queensland,1995,7,14.156451612903226,7.467741935483871,NA,NA
Queensland,1995,8,15.716129032258063,10.141935483870968,NA,NA
Queensland,1995,9,18.23,13.123333333333333,NA,NA
Queensland,1995,10,19.98548387096774,15.45483870967742,NA,NA
Queensland,1995,11,23.443333333333335,19.423333333333332,NA,NA
Queensland,1995,12,23.406451612903226,19.306451612903224,NA,NA
Queensland,1996,1,25.25,21.68064516129032,NA,NA
Queensland,1996,2,24.68103448275862,20.23793103448276,NA,NA
Queensland,1996,3,23.038709677419355,18.677419354838708,NA,NA
Queensland,1996,4,21.305,15.733333333333334,NA,NA
Queensland,1996,5,18.87258064516129,14.641935483870968,NA,NA
Queensland,1996,6,16.78666666666667,12.116666666666667,NA,NA
Queensland,1996,7,14.2,8.55483870967742,NA,NA
Queensland,1996,8,15.04516129032258,9.483870967741936,NA,NA
Queensland,1996,9,17.605,10.973333333333333,NA,NA
Queensland,1996,10,19.85967741935484,15.358064516129032,NA,NA
Queensland,1996,11,22.25,17.41,NA,NA
Queensland,1996,12,23.82741935483871,19.98709677419355,NA,NA
Queensland,1997,1,23.58225806451613,19.822580645161292,NA,NA
Queensland,1997,2,25.226785714285715,21.392857142857142,NA,NA
Queensland,1997,3,23.496774193548386,19.483870967741936,NA,NA
Queensland,1997,4,20.86,15.786666666666667,NA,NA
Queensland,1997,5,18.39354838709677,13.941935483870967,NA,NA
Queensland,1997,6,15.378333333333334,10.166666666666666,NA,NA
Queensland,1997,7,14.819354838709678,9.654838709677419,NA,NA
Queensland,1997,8,15.306451612903224,9.26774193548387,NA,NA
Queensland,1997,9,18.538333333333334,13.226666666666667,NA,NA
Queensland,1997,10,19.875806451612902,15.54516129032258,NA,NA
Queensland,1997,11,22.83,18.9,NA,NA
Queensland,1997,12,25.493548387096773,21.816129032258065,NA,NA
Queensland,1998,1,25.751612903225805,21.941935483870967,NA,NA
Queensland,1998,2,26.194642857142856,22.103571428571428,NA,NA
Queensland,1998,3,24.72741935483871,20.048387096774192,NA,NA
Queensland,1998,4,21.718333333333334,17.63,NA,NA
Queensland,1998,5,18.841935483870966,13.841935483870968,NA,NA
Queensland,1998,6,16.121666666666666,10.85,NA,NA
Queensland,1998,7,15.73709677419355,10.890322580645162,NA,NA
